model_name,slice_id,metric,initial_metric,final_metric,delta_metric,auc_metric,max_metric,min_metric,n_checkpoints,kind,family,prompt_family,operation_type,composition_depth,frequency_proxy,reference_learnability,formal_utility,answer_entropy_proxy,component_ids,control_type,continuous_status
fake,ctrl_retrieval_surface,mean_logprob_margin,0.0,0.21,0.21,0.105,0.21,0.0,3,surface_control,surface,surface,retrieval_surface,1,0.45,0.35,0.0,1.0,,surface,usable_or_near_usable
fake,ctrl_word_surface,mean_logprob_margin,0.0,0.21,0.21,0.105,0.21,0.0,3,surface_control,surface,surface,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
fake,retrieval_number,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,retrieval,retrieval,retrieve_number,1,0.55,0.55,0.8,1.0,,,usable_or_near_usable
fake,retrieval_object,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,retrieval,retrieval,retrieve_object,1,0.6,0.5,0.8,1.0,,,usable_or_near_usable
fake,semantic_animal_class,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,semantic,semantic,category,1,0.75,0.2,0.3,1.0,,,usable_or_near_usable
fake,semantic_color_lookup,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,semantic,semantic,color_lookup,1,0.7,0.25,0.4,1.0,,,usable_or_near_usable
fake,syntax_is_are,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,syntax,syntax,agreement,1,0.75,0.35,0.4,1.0,,,usable_or_near_usable
fake,word_copy,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,string,string,copy,1,0.8,0.25,0.8,1.0,,,usable_or_near_usable
fake,word_first,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,string,string,first,1,0.75,0.3,0.6,1.0,,,usable_or_near_usable
fake,word_last,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,string,string,last,1,0.7,0.3,0.6,1.0,,,usable_or_near_usable
fake,word_reverse2,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,string,string,reverse,1,0.55,0.5,0.8,1.0,,,usable_or_near_usable
fake,word_same,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,string,string,same_compare,1,0.6,0.35,0.5,1.0,,,usable_or_near_usable
