structure_id,kind,frequency,reference_learnability,formal_utility,component_a,component_b,log_frequency,true_mechanism,log_acquired_at,acquired_at,replicate
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,frequency_only,11.838104161621883,138427.7989722067,21
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,frequency_only,12.393592254961655,241250.780628465,21
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,frequency_only,12.546282810720337,281048.5785342317,21
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,frequency_only,10.33777998017701,30877.40544906635,21
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,frequency_only,10.432018810299665,33928.77693109514,21
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,frequency_only,10.934141277529354,56057.95120199998,21
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,frequency_only,10.803162759015525,49176.08755443867,21
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,frequency_only,10.885449395476988,53393.77234940351,21
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,frequency_only,10.240176070196679,28006.0565240335,21
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,frequency_only,10.529376631777438,37398.15429476274,21
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,frequency_only,12.776804081125318,353912.1796043832,21
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,frequency_only,10.281288378976669,29181.446106170824,21
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,frequency_only,12.491419026859779,266044.54252849706,21
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,frequency_only,10.66506834142313,42833.18113708268,21
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,frequency_only,12.16498692028805,191949.3703779879,21
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,frequency_only,10.051219003725727,23184.031047228254,21
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,frequency_only,10.815790488782673,49801.007253528645,21
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,frequency_only,11.937409587420236,152880.1541804874,21
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,frequency_only,11.27326413208472,78689.43111708363,21
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,frequency_only,10.644097073236091,41944.268399832006,22
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,frequency_only,11.892065925322168,146102.8237872198,22
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,frequency_only,12.318050871313245,223697.70123370615,22
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,frequency_only,12.584358675505863,291956.0848252197,22
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,frequency_only,10.511017697704386,36717.82818528572,22
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,frequency_only,10.58113652061503,39384.850671173546,22
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,frequency_only,11.125631843094196,67889.17281959964,22
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,frequency_only,10.730577425835351,45733.09187246835,22
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,frequency_only,11.196586335884541,72881.22468221685,22
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,frequency_only,10.147258590997717,25521.04260361193,22
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,frequency_only,10.34697135523478,31162.51955145109,22
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,frequency_only,12.530442920175862,276631.8722311395,22
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,frequency_only,9.93213927487108,20581.3226261401,22
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,frequency_only,12.187789569009531,196376.60899565136,22
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,frequency_only,10.769563683696536,47551.2655944709,22
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,frequency_only,12.334566624808513,227422.91500405062,22
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,frequency_only,10.402055555453332,32927.23992580683,22
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,frequency_only,11.337163234999876,83881.74052671746,22
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,frequency_only,11.527512161957997,101469.36020169067,22
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,frequency_only,11.288209764125915,79874.32685196704,22
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,frequency_only,10.96202852535408,57643.25532479121,23
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,frequency_only,12.052800030048695,171579.1628497943,23
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,frequency_only,12.330219655131824,226436.46008689905,23
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,frequency_only,12.630284776088779,305677.1553453736,23
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,frequency_only,10.34232699431404,31018.12513290183,23
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,frequency_only,10.105171587801973,24469.227527700812,23
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,frequency_only,11.175106670759831,71332.45347233496,23
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,frequency_only,11.029283901427805,61653.41506288127,23
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,frequency_only,11.11715819672052,67316.33441914944,23
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,frequency_only,9.986748569254022,21736.509022821578,23
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,frequency_only,10.329498116764228,30622.73900655606,23
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,frequency_only,12.383370966103854,238797.44619171662,23
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,frequency_only,10.20107780116883,26932.197991424313,23
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,frequency_only,12.110188861055315,181713.91996530452,23
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,frequency_only,10.763539654172506,47265.67642905024,23
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,frequency_only,11.673909906631456,117466.66928093488,23
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,frequency_only,10.024077075881682,22563.23466515599,23
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,frequency_only,11.131561155623606,68292.90468599292,23
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,frequency_only,12.027779714038488,167339.45852024626,23
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,frequency_only,11.60365391160204,109497.16216506023,23
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,frequency_only,10.805443810327372,49288.388767186814,24
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,frequency_only,11.638136811013881,113338.79648182922,24
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,frequency_only,12.417515984265636,247091.9921843539,24
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,frequency_only,12.458579616892768,257449.69399986975,24
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,frequency_only,10.594597589490553,39918.59719852891,24
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,frequency_only,10.322304445114652,30403.23952729355,24
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,frequency_only,11.264944859425462,78037.50780807856,24
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,frequency_only,10.513637960649037,36814.16470827964,24
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,frequency_only,10.868630954489563,52503.28166282758,24
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,frequency_only,10.405992658061923,33057.133382157925,24
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,frequency_only,10.395952640652455,32726.899737277465,24
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,frequency_only,12.188512200949097,196518.5682914782,24
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,frequency_only,10.51847851782561,36992.79777043764,24
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,frequency_only,12.480002749537269,263024.5754413743,24
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,frequency_only,10.49619980867844,36177.75870862583,24
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,frequency_only,11.90214276247495,147582.52096281273,24
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,frequency_only,10.438378337698609,34145.2354750922,24
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,frequency_only,10.933532994449026,56023.86246761718,24
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,frequency_only,11.674029350514404,117480.70079400326,24
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,frequency_only,11.579978738359781,106935.24446865419,24
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,frequency_only,10.445678801084814,34395.423650113094,25
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,frequency_only,11.52946503310733,101667.71040092318,25
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,frequency_only,12.308835406394463,221645.69254479828,25
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,frequency_only,12.57646420798703,289660.3208369157,25
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,frequency_only,10.489156544043409,35923.84442256616,25
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,frequency_only,10.472689162609282,35337.1169650412,25
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,frequency_only,11.09575519299595,65890.8716703796,25
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,frequency_only,10.964299871463902,57774.3319123271,25
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,frequency_only,11.042661623830417,62483.738872381444,25
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,frequency_only,9.937913164926213,20700.50064948023,25
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,frequency_only,10.733251287966688,45855.53948603993,25
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,frequency_only,12.345941687919508,230024.63432240495,25
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,frequency_only,10.37199212655885,31952.06616956925,25
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,frequency_only,12.257458669507894,210545.83871361922,25
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,frequency_only,10.705561589703567,44603.23146267643,25
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,frequency_only,11.969107223986697,157803.7141180503,25
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,frequency_only,10.295761343935062,29606.859221860745,25
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,frequency_only,11.230145365987562,75368.5505847758,25
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,frequency_only,11.434553583200264,92462.05130869783,25
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,frequency_only,11.335570882552943,83748.27752020984,25
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,frequency_only,10.800161812864616,49028.733974439674,26
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,frequency_only,11.664934057086887,116417.02390756448,26
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,frequency_only,12.220380194262303,202882.07831971624,26
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,frequency_only,12.207846698711034,200355.1255488373,26
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,frequency_only,10.281500516158186,29187.637232561214,26
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,frequency_only,10.214297351491366,27290.59323070905,26
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,frequency_only,10.912880274017326,54878.68353336164,26
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,frequency_only,10.455843134055675,34746.812982584066,26
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,frequency_only,11.551790231951811,103962.98818564093,26
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,frequency_only,10.298038218933163,29674.347141017515,26
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,frequency_only,10.439045408926939,34168.02037799385,26
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,frequency_only,12.456482386319552,256910.32841523946,26
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,frequency_only,10.196911329545019,26820.21919296045,26
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,frequency_only,12.362075904783696,233766.00251939928,26
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,frequency_only,10.71330672243683,44950.030680051466,26
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,frequency_only,11.875310070373937,143675.14180700682,26
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,frequency_only,10.092652332381563,24164.80059371673,26
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,frequency_only,11.360209487821004,85837.34848768199,26
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,frequency_only,11.587715516938163,107765.78749822799,26
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,frequency_only,11.113347648261222,67060.31037055983,26
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,frequency_only,10.871413952743216,52649.601713791126,27
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,frequency_only,11.648616027058553,114532.74310271705,27
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,frequency_only,12.558815061649582,284592.9126977758,27
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,frequency_only,12.693871598342238,325745.4731993926,27
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,frequency_only,10.368193024715735,31830.907309243466,27
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,frequency_only,10.132355642234574,25143.523871618338,27
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,frequency_only,10.901445549351372,54254.73503534422,27
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,frequency_only,10.662409678331056,42719.45338815199,27
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,frequency_only,11.227837944313466,75194.84404180296,27
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,frequency_only,10.216996597881039,27364.356774161915,27
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,frequency_only,10.402461525599392,32940.61011597427,27
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,frequency_only,12.678890741514202,320901.8979417884,27
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,frequency_only,10.222071004105553,27503.567543786172,27
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,frequency_only,12.34340491562116,229441.85370550735,27
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,frequency_only,10.81381267892758,49702.60767049763,27
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,frequency_only,12.065420195711745,173758.2415549241,27
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,frequency_only,10.399482188291884,32842.61498009322,27
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,frequency_only,11.233706605720524,75637.43455770295,27
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,frequency_only,11.52872661665567,101592.66500174908,27
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,frequency_only,11.508759906091766,99584.31050277445,27
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,frequency_only,10.658359938625384,42546.80055703859,28
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,frequency_only,11.605523128816873,109702.02755486176,28
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,frequency_only,12.313538965285028,222690.67174658418,28
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,frequency_only,12.172626497195258,193421.39803017135,28
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,frequency_only,10.536680270979275,37672.29682096261,28
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,frequency_only,10.048060944188572,23110.9299863762,28
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,frequency_only,11.079719800889487,64842.71199229967,28
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,frequency_only,10.384563358652622,32356.278408877974,28
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,frequency_only,10.798819321062354,48962.95746309632,28
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,frequency_only,10.051067765522909,23180.525001169328,28
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,frequency_only,10.582340343407784,39432.2916016082,28
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,frequency_only,12.596790509104649,295608.2890501425,28
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,frequency_only,10.35847854980365,31523.183864611154,28
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,frequency_only,12.537135062583223,278489.3404031021,28
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,frequency_only,10.66413258112033,42793.11829406441,28
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,frequency_only,12.189856567522874,196782.93895153815,28
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,frequency_only,10.179750019788374,26363.876026633472,28
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,frequency_only,11.006885728718101,60287.841489917606,28
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,frequency_only,11.89832892005132,147020.7364431434,28
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,frequency_only,11.170055520509573,70973.05099423803,28
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,frequency_only,10.805218086273022,49277.26444780241,29
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,frequency_only,11.921162625668853,150416.38474213594,29
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,frequency_only,12.052181271956979,171473.0296931719,29
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,frequency_only,12.64659756709782,310704.4963949078,29
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,frequency_only,10.489276748599787,35928.16289189301,29
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,frequency_only,10.424676445661662,33680.571800499645,29
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,frequency_only,11.007251598619554,60309.90303212335,29
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,frequency_only,10.769910645725355,47567.76694055922,29
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,frequency_only,10.660868779564877,42653.67772496814,29
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,frequency_only,10.169945014533221,26106.641238705797,29
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,frequency_only,10.452078620905876,34616.254047796225,29
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,frequency_only,12.363692628918633,234144.24333073737,29
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,frequency_only,10.47774343756165,35516.172587204725,29
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,frequency_only,12.203282539874992,199442.75661442164,29
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,frequency_only,10.63257907108131,41463.925829751046,29
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,frequency_only,12.027585419898019,167306.9486023321,29
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,frequency_only,10.712272403318494,44903.562039793556,29
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,frequency_only,11.311933414022482,81791.89332083575,29
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,frequency_only,11.677197798953745,117853.52265861574,29
S19,composite,0.028461216395213058,2.431180786836281,0.01820745537254336,S11,S14,-3.5592129466781586,frequency_only,11.329812778596665,83267.43194007393,29
S00,atomic,0.05084635016131123,1.1132786845818519,0.5715298307297609,,,-2.978946935616013,learnability_only,8.749091134195172,6304.955145104294,0
S01,atomic,0.018811720047191692,1.4971331059982558,0.32186939107594215,,,-3.9732751965648356,learnability_only,8.973131263202811,7888.263202658746,0
S02,atomic,0.01012332814256432,3.6824976587745213,0.5943000301996968,,,-4.592912801246888,learnability_only,10.302363208674748,29802.96632582725,0
S03,atomic,0.009474858194889949,3.5887580462970003,0.33791122550713326,,,-4.659113494258627,learnability_only,10.315655309009571,30201.754841510236,0
S04,atomic,0.0819624120647916,3.4615404459250154,0.39161900052816123,,,-2.5014945262520065,learnability_only,10.254318902185155,28404.955608528195,0
S05,atomic,0.10730465615582577,2.5347102170475337,0.8902743520047923,,,-2.2320832364675303,learnability_only,9.561602717150345,14208.600327938953,0
S06,atomic,0.046837504137788415,4.988839743156844,0.22715759353337972,,,-3.0610710264974905,learnability_only,10.89155033275042,53720.520125641524,0
S07,atomic,0.06532647735272475,4.92334135510492,0.6231871446860424,,,-2.7283578523895518,learnability_only,10.861452211138378,52127.72370860201,0
S08,atomic,0.03949001619346059,3.742167937922779,0.08401534358238483,,,-3.231707393593499,learnability_only,10.179066260983868,26345.85565577506,0
S09,atomic,0.113989596240851,3.601837105071265,0.8326441476533978,,,-2.171648095788578,learnability_only,10.435475690587925,34046.26760987746,0
S10,atomic,0.08253781064608755,3.7537869222837603,0.7870983074886834,,,-2.4944987797600637,learnability_only,10.38256748545857,32291.76378306474,0
S11,atomic,0.009127575569532516,2.555685695916415,0.23936944299295215,,,-4.696455165034901,learnability_only,9.674597716484437,15908.323097256321,0
S12,composite,0.0923677545990071,1.5403860200896449,0.30676948078374633,S06,S04,-2.381977337431259,learnability_only,9.102484700490049,8977.571590369971,0
S13,composite,0.009922803992214155,3.885953360776327,0.02049881218181802,S12,S02,-4.612919737020073,learnability_only,10.57578087540406,39174.48321385386,0
S14,composite,0.0653545914085885,3.1014172899029036,0.11764097119098112,S08,S13,-2.727927582625713,learnability_only,9.742313217746343,17022.8734843727,0
S15,composite,0.014578799095124873,2.2409675022358226,0.05259781341319367,S04,S13,-4.228186922314861,learnability_only,9.406481340638281,12166.984095926473,0
S16,composite,0.09382355765220658,2.9433414353271563,0.15761877832725044,S13,S03,-2.3663393068134897,learnability_only,9.737779670400336,16945.874153403376,0
S17,composite,0.039259297073168116,4.557951337396001,0.27871349460055295,S00,S15,-3.2375669946708747,learnability_only,10.791256994816813,48594.08014808277,0
S18,composite,0.02039967487745838,4.736174063824999,0.0807247731478116,S10,S01,-3.8922363155894386,learnability_only,10.653139114834522,42325.25004977821,0
